"cover","cut","leg","pull","scoop","straight"
0.289060413837433,0.000160406343638897,0.681147992610931,1.57873473654035e-05,0.00230976543389261,0.0273056942969561
0.223928093910217,0.000130322121549398,0.749719381332397,1.62873693625443e-05,0.00532665383070707,0.0208792705088854
0.185352101922035,0.000102387115475722,0.772389948368073,1.81255272764247e-05,0.0117646353319287,0.0303727891296148
0.188966259360313,0.000109046319266781,0.784865975379944,2.143580786651e-05,0.0120333535596728,0.0140040162950754
0.113507963716984,8.61454245750792e-05,0.8473299741745,2.67897030425956e-05,0.0254333801567554,0.0136158308014274
0.104737140238285,6.4093925175257e-05,0.869250059127808,2.21630507439841e-05,0.01468176394701,0.011244704015553
1.00706085959246e-06,0.999883770942688,1.86009069258475e-10,2.04897236955048e-08,0.00011496183287818,3.54184180650918e-07
1.08433675904962e-06,0.999707162380219,1.01653609141383e-10,1.90374382924574e-08,0.000291514152195305,1.79487486207108e-07
6.14111684171803e-07,0.999927639961243,1.28609012328695e-10,1.27155423967906e-08,7.14217385393567e-05,4.01488364332181e-07
8.35025048218085e-07,0.999898672103882,1.61422278321943e-10,1.90494393592644e-08,9.998422319768e-05,5.34949379016325e-07
7.44214332826232e-07,0.999931693077087,2.06161726579168e-10,2.88569257378413e-08,6.64793260511942e-05,1.10820906229492e-06
1.40175222895778e-06,0.999910831451416,5.94509885765149e-10,7.5683537659188e-08,8.5297113400884e-05,2.30667933465156e-06
1.50311507240986e-06,0.999890804290771,4.9323795048295e-10,7.17173307407393e-08,0.000105799626908265,1.6741839772294e-06
1.3658665238836e-06,0.99975174665451,3.15814457918506e-10,3.91850640824032e-08,0.000245768780587241,1.15071577511117e-06
3.12765905619017e-06,0.999414086341858,4.46944842247277e-10,4.75371670916047e-08,0.00058193679433316,8.54857830745459e-07
4.23253686676617e-06,0.999376833438873,3.20039994505805e-10,2.6320627455334e-08,0.000618280086200684,5.41058909675485e-07
5.37802134203957e-06,0.996050179004669,2.20025025976511e-10,2.49690579323669e-08,0.0039444244466722,1.07365849544294e-07
5.68389441468753e-06,0.99948251247406,3.06444147835094e-10,3.290749361895e-08,0.000511009769979864,6.64174592657218e-07
2.2172091576067e-06,0.999508142471313,3.64318714085599e-10,2.98772668827496e-08,0.000489175668917596,3.15851224286234e-07
3.06763467960991e-06,0.999024987220764,4.3606193655954e-10,7.04394480521842e-08,0.000971560773905367,2.73400672767821e-07
4.37174094258808e-06,0.993749141693115,1.41288009070095e-10,2.12528817655766e-07,0.00624602194875479,1.82149435090651e-07
5.36216930413502e-06,0.994310259819031,7.16384312982044e-11,2.2022116752396e-07,0.00568408239632845,9.21599152547969e-08
1.05211620393675e-05,0.989529550075531,1.02504463250774e-10,1.84260201763209e-07,0.0104596009477973,1.17716851377736e-07
1.16067405997455e-06,0.999594748020172,3.0318568836063e-12,8.25443269292236e-09,0.000404066144255921,2.45294184963996e-08
1.92337529369979e-06,0.999707758426666,7.73028776407392e-12,1.05071427114467e-08,0.00029014254687354,8.08438613830731e-08
2.69906558969524e-06,0.999679803848267,6.99643034479669e-12,1.23358034898047e-08,0.000317298457957804,9.55554853021567e-08
4.6721625039936e-06,0.999782621860504,7.71094212786982e-12,1.29517738756135e-08,0.000212638842640445,1.46770460673906e-07
4.20873084294726e-06,0.999593675136566,1.27882678405133e-11,2.31198331590576e-08,0.000402061094064265,1.69818690665124e-07
2.35142192650528e-06,0.999831080436707,2.78715939217022e-12,8.73454641947546e-09,0.000166385449119844,8.96473792977304e-08
3.08668654724897e-06,0.999686598777771,5.30003861978767e-12,1.70149707656719e-08,0.000310183968394995,1.58716133569214e-07
3.48264961758105e-06,0.999412178993225,1.03333626377822e-11,2.81509286992332e-08,0.000584312540013343,1.28156855794259e-07
2.97135534310655e-06,0.999664902687073,1.05349904147567e-11,2.97434343821124e-08,0.000331965886289254,1.09004261616974e-07
2.73999626188015e-06,0.999571144580841,1.13626963740843e-11,2.48157512316993e-08,0.000425982405431569,8.21768750824958e-08
3.04806917483802e-06,0.99956601858139,1.78104597042816e-11,3.15058272803981e-08,0.000430700165452436,1.22038031236116e-07
3.31671526510036e-06,0.999621033668518,2.30848274523909e-11,4.37092211313939e-08,0.000375448871636763,1.58549894990756e-07
3.24949473906599e-06,0.999602854251862,1.32931755880694e-11,2.80527352458648e-08,0.000393792521208525,1.25916827187211e-07
0.0023929316084832,0.415051281452179,0.362125873565674,0.215961515903473,7.14611378498375e-05,0.0043968865647912
0.00537814991548657,0.961496710777283,0.000742209784220904,0.0281003098934889,6.38141045783414e-06,0.00427623325958848
