score,nose.x,nose.y,nose.score,leftEye.x,leftEye.y,leftEye.score,rightEye.x,rightEye.y,rightEye.score,leftEar.x,leftEar.y,leftEar.score,rightEar.x,rightEar.y,rightEar.score,leftShoulder.x,leftShoulder.y,leftShoulder.score,rightShoulder.x,rightShoulder.y,rightShoulder.score,leftElbow.x,leftElbow.y,leftElbow.score,rightElbow.x,rightElbow.y,rightElbow.score,leftWrist.x,leftWrist.y,leftWrist.score,rightWrist.x,rightWrist.y,rightWrist.score,leftHip.x,leftHip.y,leftHip.score,rightHip.x,rightHip.y,rightHip.score,leftKnee.x,leftKnee.y,leftKnee.score,rightKnee.x,rightKnee.y,rightKnee.score,leftAnkle.x,leftAnkle.y,leftAnkle.score,rightAnkle.x,rightAnkle.y,rightAnkle.score,shotType
0.355481453,116.9722917,74.91254398,0.625760198,123.8619378,60.78423823,0.813723922,103.3767641,64.07441462,0.915740967,139.7963528,61.60007284,0.336431861,91.57041557,69.52794294,0.574504852,174.6696621,101.3128347,0.661184072,90.1242297,113.3524913,0.382292747,160.0119802,144.0597237,0.044645756,86.29658621,142.9935797,0.093178689,161.163906,128.5307324,0.310622513,152.206504,129.5833395,0.337062299,164.2964523,217.8912686,0.316993237,138.840072,219.9865972,0.382646024,191.3815806,269.6749379,0.117967635,194.5275748,268.4238716,0.098361582,194.2426926,270.806006,0.016671658,247.5601909,285.8686751,0.015396684,straight
0.023058178,92.80076676,78.90013758,0.006680161,93.05545792,70.8785328,0.003728449,91.10513531,71.90604748,0.009224743,-53.74480296,166.4000159,0.002473772,90.1019293,70.47275291,0.002818346,-46.76448974,1.501891214,0.042311728,-53.49591539,4.84339124,0.018152684,0.917347118,215.3578584,0.008464932,-2.580279042,244.0634702,0.006384313,190.2363165,198.2501078,0.013130367,105.3321096,66.82193623,0.005327493,57.61573287,268.5735443,0.013902396,26.77351362,272.0551843,0.014356971,243.8343152,260.7195665,0.015917987,32.79985658,293.145746,0.014329106,191.4322196,198.5944815,0.127736211,194.5162287,199.4841817,0.087049365,straight
0.715943275,68.94381631,70.26483113,0.978150487,77.5881578,60.51137457,0.973435342,58.21933078,62.17437922,0.959802687,92.52168232,66.57406254,0.865430832,49.72278283,67.27053572,0.625539005,106.7548106,92.4035692,0.783086658,50.14560863,103.381695,0.750865817,150.1368957,130.1462997,0.776610136,101.454032,141.4803234,0.477983028,156.3752349,159.5911998,0.641340971,123.4535306,152.175838,0.678085506,144.1308582,152.2633653,0.815784335,117.6520084,156.1129796,0.793445051,149.2637605,182.3206267,0.560845673,134.2276132,180.2608327,0.728381753,144.032341,221.348649,0.383241177,139.2797388,222.2698761,0.37900722,straight
0.525368629,111.5734412,73.20711158,0.391350776,119.3259985,64.30361262,0.353794485,114.3834155,61.95495101,0.213807166,132.2039593,66.55352552,0.412210405,111.9979858,62.79679087,0.073458642,144.0712777,104.7218649,0.529111743,119.282983,96.72818017,0.263931185,146.0142974,137.3028826,0.316865236,155.9273033,133.6092196,0.310306907,149.7153434,151.3946118,0.329341054,152.5937685,151.2304581,0.24619031,135.5271811,159.2887552,0.967193425,141.4780197,161.0260129,0.93013382,140.0159546,194.2318868,0.867256284,118.9839582,196.391997,0.833912671,119.4689918,250.3499369,0.933867157,137.1579597,253.365602,0.958535433,straight
0.52426162,121.0689203,166.0180949,0.719331503,125.5098692,162.5778495,0.804706812,120.0786368,160.779907,0.27733618,145.8978616,159.8780235,0.470125347,122.0514557,158.0232435,0.053908914,150.6133974,115.0599231,0.398264349,124.5232905,117.7167069,0.571805716,179.6101789,146.5134439,0.812833786,98.61700154,167.7393397,0.668519855,153.3489005,87.40277717,0.638371289,134.7951867,194.5573265,0.431826741,169.5652587,207.5592753,0.704793751,144.2254567,211.042465,0.913393378,100.9452196,166.3804051,0.291370451,101.5699157,167.0907759,0.518618524,161.4598315,293.2414133,0.300193787,156.8378434,293.1031402,0.33704716,straight
0.454355966,137.6528432,56.69107845,0.351401448,139.4164445,45.47120625,0.273607135,129.0551687,54.27229618,0.224326909,145.1262359,50.22237459,0.239937961,107.4578786,65.98433558,0.184498906,151.2237549,52.75635923,0.588879764,47.06440491,21.86440939,0.418867171,155.2679455,86.10788486,0.513874233,101.9799258,132.7487485,0.441636354,142.5820495,65.69613149,0.675436258,126.1254812,123.8070922,0.353309721,159.520196,184.0374364,0.833841324,130.0577958,188.7186666,0.903163791,111.6359251,276.8376391,0.547742128,127.5975743,276.9459706,0.649452209,89.86340237,277.9962087,0.252474129,90.94249562,278.2953581,0.271601975,straight
0.174038124,117.0678699,66.99593095,0.374666512,121.5458317,62.18876226,0.273361444,109.6636049,62.56118507,0.228296399,128.2822605,62.3018762,0.272104114,108.5767457,63.9056254,0.133522004,152.1749593,110.263682,0.386850893,139.6483722,80.44539277,0.32059443,151.223559,215.8631084,0.12659806,145.3725377,197.9255587,0.139926672,158.5285588,91.75021398,0.110341489,159.6559933,90.4924504,0.078581423,171.3976671,248.7020767,0.25165838,170.5289314,247.8390586,0.103693932,152.4716863,255.4019201,0.068794519,145.1909997,256.9481638,0.04053092,133.8772726,311.1090872,0.025370538,132.5398902,310.7402757,0.023756385,straight
0.022211944,141.7834924,-20.31578108,0.00274241,166.9410438,-4.351591136,0.004330575,168.0125314,-3.542850917,0.001304626,168.9882271,-8.611186469,0.00491643,-3.940647585,-10.80436373,0.001885265,172.4323198,-4.502307766,0.163140923,-11.28901916,-0.113692822,0.033368945,177.8625013,105.816597,0.041278362,12.61295957,-0.783627785,0.008992732,173.5997597,65.8263136,0.00867632,160.1268308,64.1748599,0.00681293,109.4215423,233.8053247,0.036161095,113.374198,228.6913742,0.028509915,88.47280718,271.3930301,0.016536295,11.10962894,-1.974957184,0.010198504,246.8202168,303.5798188,0.004690886,12.59381187,301.2209644,0.004056841,straight
0.369415173,102.0127174,71.78128907,0.168753564,100.9233467,68.3963271,0.112132043,102.870196,67.94203673,0.247015387,106.8460962,70.92123662,0.049047828,101.0637395,68.79514702,0.123278141,108.4894499,82.48361669,0.377782732,95.38529689,82.48017011,0.340164185,115.0000784,105.437134,0.335882574,93.79821955,100.349447,0.330997825,112.1893026,114.7744442,0.284429938,98.48196126,109.4858489,0.234475225,108.3842534,114.6693901,0.499816477,98.38310568,115.2927414,0.688175797,109.8301453,151.0211158,0.775050819,98.24998017,152.3074851,0.783452451,108.8949003,183.9425529,0.547986269,99.50356688,184.2169261,0.381616682,straight
0.578362742,126.5596976,113.1008193,0.975252509,135.47371,101.2946311,0.965059698,114.873187,100.4379807,0.990645051,154.3916042,88.37148169,0.649967611,100.1028098,93.64108074,0.627078176,174.2823976,62.63467217,0.814849794,139.6015627,149.0755489,0.781422853,178.2451348,69.10327807,0.713592112,143.4264543,176.5031985,0.590133607,163.1136408,138.1292796,0.910819411,148.1712371,209.8516383,0.263514102,171.1457189,135.4868076,0.479226887,158.4145453,232.3592902,0.352960587,163.5457198,270.4341488,0.176838845,154.1560785,271.5631329,0.347675025,77.08845621,240.0285238,0.086016953,78.72673361,239.7308884,0.107113391,straight
