score,nose.x,nose.y,nose.score,leftEye.x,leftEye.y,leftEye.score,rightEye.x,rightEye.y,rightEye.score,leftEar.x,leftEar.y,leftEar.score,rightEar.x,rightEar.y,rightEar.score,leftShoulder.x,leftShoulder.y,leftShoulder.score,rightShoulder.x,rightShoulder.y,rightShoulder.score,leftElbow.x,leftElbow.y,leftElbow.score,rightElbow.x,rightElbow.y,rightElbow.score,leftWrist.x,leftWrist.y,leftWrist.score,rightWrist.x,rightWrist.y,rightWrist.score,leftHip.x,leftHip.y,leftHip.score,rightHip.x,rightHip.y,rightHip.score,leftKnee.x,leftKnee.y,leftKnee.score,rightKnee.x,rightKnee.y,rightKnee.score,leftAnkle.x,leftAnkle.y,leftAnkle.score,rightAnkle.x,rightAnkle.y,rightAnkle.score,shotType
0.657439809,126.4312388,95.45278289,0.983786404,130.8696227,81.37357541,0.986999989,108.3145735,87.66201034,0.984981477,139.6648481,71.57939213,0.577696741,92.85285742,86.1908434,0.788487256,158.0043392,99.11400168,0.864688158,89.16139417,123.7867956,0.954867005,155.1248632,160.0709789,0.906556249,107.6647807,160.9403202,0.882003546,113.2184693,155.0331739,0.323278159,125.55447,152.4736872,0.579669416,166.1935354,205.7741039,0.735514641,117.3408182,205.4983414,0.802101195,164.7954325,292.474009,0.254458755,120.9365073,289.7652949,0.45269689,137.0528878,287.5363242,0.046284139,121.7071177,288.1799898,0.052406728,leg
0.035659969,182.4020386,107.4295638,0.008840561,204.1540955,96.83018844,0.02031514,177.7472054,94.48324122,0.008140832,218.2117685,45.44124677,0.010012567,181.8044165,110.1523492,0.019709975,204.5377264,89.40612555,0.024177104,205.4087954,85.7405785,0.05079183,189.436281,209.7983631,0.050198108,174.9171572,105.7411194,0.116571575,199.5099138,198.7593655,0.032891303,183.7457085,111.7751125,0.011393696,188.6769989,204.9653406,0.039676279,195.6668898,201.1012452,0.042257875,198.2952726,84.21070381,0.062933683,176.5995723,89.46305212,0.078561097,244.5934548,287.8260512,0.015767664,246.8028859,286.6355451,0.01398018,leg
0.683933193,118.625531,107.317002,0.881515861,121.847172,99.62081019,0.851612568,112.9064597,101.5652727,0.881437659,131.2280143,90.66774539,0.667502582,103.8929149,95.53051366,0.744146168,150.7087797,106.2431721,0.960848808,95.82613934,120.3012103,0.992826462,174.8422051,106.0459864,0.949566543,123.0949075,165.6817188,0.952254176,167.2028953,162.5972288,0.816770196,164.9185656,169.0277575,0.825652957,145.4691312,172.282475,0.656050801,113.8436462,186.0357084,0.737886429,115.3554775,259.8704772,0.089995503,135.8829899,175.3065473,0.119002193,114.1271391,306.5548552,0.216179609,112.6314631,306.7197213,0.283615768,leg
0.712391853,150.7908565,62.44214425,0.668431759,102.3636102,25.73747746,0.719845653,94.41989646,28.47045795,0.61348027,114.4134284,29.20459421,0.265006006,144.3458646,64.88737707,0.389729857,118.3504632,43.59026957,0.69246918,84.27550616,46.95635547,0.823699594,126.7886685,67.3881605,0.531680584,80.05368719,66.88430875,0.854212999,132.1266738,66.30461429,0.636664212,101.4317316,66.0914024,0.602919757,115.0566665,99.85376202,0.929619014,90.23658663,100.4486321,0.956626177,109.6190575,139.8353755,0.891818881,87.682203,140.111423,0.951905668,101.9230883,206.0238077,0.807058752,97.91207221,205.513232,0.775493145,leg
0.267906655,170.685426,137.9848258,0.100006223,173.0333618,133.2250632,0.054459631,167.2389108,134.519911,0.052341223,178.7338554,132.2896045,0.027678698,153.0221961,133.0789796,0.072854251,184.1200951,151.7486572,0.230240345,137.7262101,152.1227944,0.709920585,189.5112687,179.1714086,0.177081227,141.3542276,185.0942114,0.393501461,186.1237819,196.88428,0.188637525,164.6331134,199.6838343,0.564956129,181.4612719,207.9275881,0.384803116,156.9039786,209.2730392,0.491383404,183.7969709,280.5916575,0.405600607,159.5568171,282.0302288,0.572060466,176.386828,300.6462483,0.068963081,165.0456529,300.4444048,0.059925169,leg
0.770712583,74.81683516,140.4287049,0.800092697,79.50185932,134.6076431,0.842377782,69.10822828,134.9862243,0.800688565,90.48588081,135.6296673,0.791053891,62.53332591,133.42395,0.597297847,107.6841777,145.0142679,0.951388955,59.89801429,148.9272478,0.978261054,115.8968499,186.7379749,0.847921491,64.32493633,184.8386653,0.863447249,128.8267856,179.4127409,0.850629747,44.94211813,231.4380275,0.756320596,109.9258126,214.6134135,0.914311707,76.19688576,218.62052,0.910166204,106.2551892,262.9983212,0.706226826,81.87945177,259.1726993,0.81694293,103.6470406,282.1183082,0.358693242,80.73923727,287.9551335,0.31629312,leg
0.232293245,88.13451626,161.4701327,0.776658297,102.2353295,142.2983934,0.886660457,85.31934983,144.4065732,0.681148171,153.8385295,138.0401671,0.231991231,82.6618536,142.3845135,0.072702378,155.3218441,142.950956,0.021216124,64.1675155,199.7465854,0.021680743,118.689333,207.8153558,0.018316686,87.04062139,201.2419407,0.014377683,130.8114672,199.1284085,0.05812633,121.4984345,199.489739,0.065981895,136.8364742,213.561038,0.124805927,119.0018235,208.8303087,0.12410453,135.0088928,271.0073864,0.419690609,134.4151538,270.4750981,0.348320961,134.436902,317.0854145,0.043935269,132.9685137,312.2389263,0.039267868,leg
0.895738982,103.9630222,63.06476519,0.980788529,107.2224777,56.65740076,0.97496891,98.11275794,58.12657724,0.990231693,112.8589912,56.04968832,0.652847946,87.51259889,52.70428639,0.889626026,118.565719,59.73092313,0.980951428,76.39740228,72.12210036,0.991651356,131.7428292,83.40932349,0.9543221,72.57251072,105.4422816,0.917782187,136.3239036,93.84409092,0.973204732,97.96592623,107.14966,0.913087368,118.5143853,121.8403649,0.994693875,91.46773045,125.3504237,0.990446925,111.0043359,178.8092053,0.974808216,92.35208712,180.1645242,0.949787378,105.9793198,233.801032,0.461408049,107.979373,236.2312584,0.636955976,leg
0.007303599,-17.39886837,148.8607028,0.001362562,110.1721144,23.42223973,0.000620693,104.9059085,26.00599504,0.000474781,-54.99022295,159.2227802,0.001332015,2.881006322,144.7311847,0.001220137,-47.3589026,4.26422557,0.009434342,-50.54571247,4.423866198,0.005731165,-8.689032826,206.3458276,0.004033774,-6.567133447,241.9579888,0.004213899,160.1258512,287.8705808,0.003295451,-12.46734649,234.3388242,0.003481209,196.0232508,286.4846434,0.01148814,132.4577242,252.038123,0.008519888,106.69637,270.0133802,0.024613947,233.4572046,290.9129636,0.017402112,246.1935793,304.5354227,0.015476048,233.5229837,310.0452586,0.01146102,leg
0.698094123,92.49428775,92.50485609,0.928042173,99.1541792,84.24085031,0.915557444,83.04199337,84.40914525,0.961294293,108.5296156,74.57047696,0.757306695,72.01285455,81.83464317,0.753737688,123.3897821,93.13910815,0.952556729,66.74377204,105.1569274,0.982881784,161.0932821,105.1556806,0.338945329,26.17849209,194.0402495,0.941858768,152.4030574,142.8235303,0.729968309,40.28899493,211.7771846,0.871784747,135.163161,176.6190644,0.768443823,98.25084404,183.7186583,0.812870383,131.7136713,254.4887261,0.45956251,91.35011903,253.8457017,0.45093593,116.9315739,313.2144438,0.15592882,97.98371133,313.5448886,0.085924655,leg
0.299114369,188.2146754,146.5107721,0.189710051,179.5759446,136.0798253,0.194019288,164.8544252,136.5826529,0.182154983,181.8867605,120.988595,0.069538683,137.8877098,115.5947318,0.233469725,107.1325636,114.607975,0.11962235,121.0041566,122.3783263,0.252732605,163.1922978,200.5603004,0.222287685,177.8642291,205.8153917,0.977348328,158.1458719,198.2180109,0.154649019,179.717976,195.9135538,0.505327642,121.4813529,197.0342911,0.280847043,135.7265843,207.9299392,0.322879285,173.7162312,309.1195429,0.550946057,128.6182982,299.8111235,0.739184797,159.8110095,314.2064551,0.032383829,131.359608,313.2160825,0.05784291,leg
0.76455218,79.51756043,108.106582,0.98532927,81.53382238,100.704962,0.974942327,74.07564096,102.2265097,0.977105737,87.01942533,96.20627615,0.828545809,69.33320042,97.76985079,0.679774284,103.1547042,106.3487339,0.994386792,65.02721171,117.0545526,0.992387295,110.0580653,141.7081009,0.915864408,69.59384963,150.0354633,0.982525229,117.8329587,133.3968671,0.747799039,80.85488049,153.3122853,0.826500177,120.5662353,169.0551164,0.958986342,91.15992446,172.0657052,0.852344215,112.7689881,221.6494549,0.590852976,103.0470496,227.0481273,0.554112136,107.7961428,247.2789126,0.073006243,104.4318826,246.2275167,0.062924773,leg
